time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1742664064995975000,3353.1919748535156,0,2.799999952316284,1.030309796333313,3.065999984741211,0.00853665266185999,0,514.0999755859375,78.5761356,17.5418812
1742664065990397200,3354.1863972167966,0,3.200000047683716,1.04025399684906,3.115999937057495,0.008968144655227661,0,514.0999755859375,78.5761408,17.5418423
1742664066941000000,3355.137,0,3.200000047683716,1,3.1419999599456787,0.002528522629290819,0,514.0999755859375,78.5761416,17.5418362
1742664066999497700,3355.1954978027343,0,3.5,1.0005849599838257,3.25,0.016632676124572754,0,514.0999755859375,78.5761469,17.5418164
1742664067996655900,3356.192655761719,0,3.9000000953674316,1.0105565786361694,3.313999891281128,0.03101685456931591,0,514.0999755859375,78.5761608,17.5417791
1742664068997878800,3357.1938786621095,0,4.300000190734863,1.02056884765625,3.4830000400543213,0.06346676498651505,0,514.0999755859375,78.5761759,17.5417504
1742664069995955700,3358.191955810547,0,4.599999904632568,1.0305495262145996,3.5850000381469727,0.05731265991926193,0,514.0999755859375,78.5761853,17.5417318
1742664070990942700,3359.186942626953,0,4.699999809265137,1.0404994487762451,3.8329999446868896,0.001635338761843741,0,514.0999755859375,78.5761836,17.541705
1742664071970000000,3360.1659997558595,0,4.699999809265137,1,4.015999794006348,0.0012947419891133904,0,514.0999755859375,78.5761833,17.5417008
1742664071989952300,3360.1859521484375,0,4.800000190734863,1.000199556350708,4.113999843597412,0.00848377775400877,0,514.0999755859375,78.5761817,17.5416803
1742664073001825000,3361.1978249511717,0,5.099999904632568,1.0103182792663574,4.400000095367432,0.04743974283337593,0,514.0999755859375,78.5761717,17.5416648
1742664073999999000,3362.1959990234377,0,4.400000095367432,1.020300030708313,4.550000190734863,0.007525204215198755,0,514.0999755859375,78.5761745,17.5416607
1742664074997503200,3363.193503173828,0,4.199999809265137,1.0302749872207642,4.665999889373779,0.009458000771701336,0,514.0999755859375,78.5761764,17.5416559
1742664075990873300,3364.1868732910157,0,4.199999809265137,1.0402086973190308,4.714000225067139,0.020449509844183922,0,514.0999755859375,78.576181,17.5416482
1742664076967000000,3365.163,0,4.199999809265137,1.0415090322494507,4.800000190734863,0.006032098550349474,0,514.0999755859375,78.5761816,17.5416469
1742664076996128300,3365.192128173828,0,4,1.0418002605438232,4.933000087738037,0.0003658162895590067,0,514.0999755859375,78.5761808,17.5416557
1742664077999486200,3366.195486328125,0,3.9000000953674316,1.0518338680267334,4.956999778747559,0.015776369720697403,0,514.0999755859375,78.5761871,17.5416661
1742664078999911000,3367.1959108886717,0,4,1.061838150024414,5.013999938964844,0.005929167382419109,0,514.0999755859375,78.5761881,17.5416735
1742664080000505900,3368.196505859375,0,4,1.0718441009521484,5.099999904632568,0.003448610659688711,0,514.0999755859375,78.5761869,17.5416762
1742664080989200000,3369.185199951172,0,3.799999952316284,1.0817310810089111,5.127999782562256,0.0011401576921343803,0,514.0999755859375,78.5761867,17.5417014
1742664082015000000,3370.211,0,3.799999952316284,1,5.21999979019165,0.00023867803975008428,0,514.0999755859375,78.5761867,17.5417058
1742664082997202700,3371.1932026367185,57.29999923706055,4.199999809265137,1.0098220109939575,5.25,0.10202886164188385,90.26653289794922,514.0999755859375,78.5762148,17.5416627
1742664083998100700,3372.1941008300782,0,4.599999904632568,1.0198310613632202,5.315999984741211,0.09872002899646759,0,514.0999755859375,78.576232,17.5416523
1742664085000626000,3373.1966259765627,0,4.599999904632568,1.0298562049865723,5.380000114440918,0.06766359508037567,0,514.0999755859375,78.5762417,17.5416725
1742664085990709500,3374.1867094726563,69.4000015258789,4.599999904632568,1.0397571325302124,5.420000076293945,0.12229494750499725,90.0754623413086,514.0999755859375,78.5762629,17.5416637
1742664086970000000,3375.1659997558595,0,4.599999904632568,1,5.433000087738037,0.039779700338840485,0,514.0999755859375,78.5762663,17.5416621
1742664086989757000,3375.1857568359374,0,4.099999904632568,1.0001975297927856,5.427999973297119,0.009624605067074299,0,514.0999755859375,78.5762583,17.5416771
1742664087998232300,3376.194232421875,0,4,1.010282278060913,5.400000095367432,0.002272150246426463,0,514.0999755859375,78.5762597,17.5417308
1742664088997903600,3377.193903564453,0,3.5999999046325684,1.020279049873352,5.300000190734863,0.04595314338803291,0,514.0999755859375,78.5762442,17.5418229
1742664089999634700,3378.195634765625,0,3.299999952316284,1.0302963256835938,5.142000198364258,0.007189278025180101,0,514.0999755859375,78.5762434,17.5418738
1742664090985169200,3379.181169189453,0,3,1.0401517152786255,4.985000133514404,0.003256085328757763,0,514.0999755859375,78.5762419,17.5419141
1742664091887000000,3380.083,0,3,1,4.814000129699707,0.0007029486587271094,0,514.0999755859375,78.5762417,17.5419204
1742664091985224400,3380.1812243652344,0,13.199999809265137,1.0009822845458984,4.728000164031982,0.0012406768510118127,0,514.0999755859375,78.5762417,17.5419276
1742664092986348500,3381.1823486328126,0,6.199999809265137,1.010993480682373,4.599999904632568,0.004072532523423433,0,514.0999755859375,78.5762417,17.5419576
1742664093987709400,3382.183709472656,0,4.800000190734863,1.0210070610046387,4.5,0.08493829518556595,0,514.0999755859375,78.57623,17.5420004
1742664094986689300,3383.1826892089844,0,4.400000095367432,1.0309969186782837,4.441999912261963,0.03861317038536072,0,514.0999755859375,78.5762401,17.5420212
1742664095986688500,3384.1826884765624,0,4.199999809265137,1.0409969091415405,4.466000080108643,0.00598482508212328,0,514.0999755859375,78.5762401,17.54203
1742664096857000000,3385.053,0,4.199999809265137,1,4.456999778747559,0.0009234885219484568,0,514.0999755859375,78.57624,17.5420314
1742664096987768300,3385.183768310547,0,4.099999904632568,1.001307725906372,4.415999889373779,0.011849026195704937,0,514.0999755859375,78.5762381,17.5420384
1742664097986173400,3386.1821733398438,0,4.199999809265137,1.011291742324829,4.427999973297119,0.03334896266460419,0,514.0999755859375,78.5762283,17.5420718
1742664098986185700,3387.1821857910154,0,4.199999809265137,1.0212918519973755,4.441999912261963,0.023322034627199173,0,514.0999755859375,78.5762239,17.5420941
1742664099986678000,3388.1826779785156,0,4.099999904632568,1.031296730041504,4.4710001945495605,0.01722058095037937,0,514.0999755859375,78.5762205,17.5420949
1742664100987479600,3389.1834794921874,0,3.5999999046325684,1.0413048267364502,4.5329999923706055,0.012452232651412487,0,514.0999755859375,78.5762172,17.5420922
1742664102048000000,3390.244,0,3.5999999046325684,1,4.579999923706055,0.0027347973082214594,0,514.0999755859375,78.5762168,17.5420918
1742664102990635800,3391.1866357421877,0,3.5999999046325684,1.0094263553619385,4.519999980926514,0.007266657892614603,0,514.0999755859375,78.5762195,17.5420569
1742664103989377500,3392.185377441406,0,3.4000000953674316,1.0194138288497925,4.420000076293945,0.02919313684105873,0,514.0999755859375,78.5762314,17.5419949
1742664104991185700,3393.187185546875,0,2.799999952316284,1.0294318199157715,4.239999771118164,0.021173657849431038,0,514.0999755859375,78.5762431,17.5419556
1742664105989298200,3394.1852980957033,0,3.200000047683716,1.0394129753112793,4.039999961853027,0.005769920535385609,0,514.0999755859375,78.5762377,17.5419509
1742664106990723300,3395.186723388672,0,2.799999952316284,1.0494272708892822,3.950000047683716,0.010679506696760654,0,514.0999755859375,78.5762454,17.5419445
1742664107123000000,3395.319,0,2.799999952316284,1,3.7660000324249268,0.005499162711203098,0,514.0999755859375,78.5762462,17.5419438
1742664107994111500,3396.190111572266,0,3.0999999046325684,1.0087110996246338,3.6500000953674316,0.0013243515277281404,0,514.0999755859375,78.5762466,17.5419475
1742664109002145800,3397.1981457519532,0,2.700000047683716,1.0187914371490479,3.5,0.016177378594875336,0,514.0999755859375,78.5762338,17.5419791
1742664109996447200,3398.192447265625,0,2.5,1.0287344455718994,3.382999897003174,0.011003253050148487,0,514.0999755859375,78.5762235,17.5420079
1742664110989791000,3399.185791015625,179.89999389648438,2.299999952316284,1.038667917251587,3.2660000324249268,0.3461090326309204,83.25089263916016,514.0999755859375,78.5762205,17.542024
1742664111989337900,3400.185337890625,82.30000305175781,2,1.0486633777618408,3.200000047683716,0.47988587617874146,107.06377410888672,514.0999755859375,78.5762177,17.5420306
1742664112995776300,3401.1917763671877,179.89999389648438,1.899999976158142,1.2073991298675537,2.9200000762939453,0.5068698525428772,114.53646850585938,514.0999755859375,78.5762133,17.5420345
1742664113996642000,3402.192642089844,179.89999389648438,2.299999952316284,1.2174077033996582,2.882999897003174,0.13736170530319214,128.26341247558594,514.0999755859375,78.5762077,17.5420382
1742664114999030300,3403.1950302734376,138.89999389648438,2.299999952316284,1.2274316549301147,2.759999990463257,0.14435315132141113,263.6492919921875,514.0999755859375,78.5761994,17.5420418
1742664115990436000,3404.1864360351565,83.69999694824219,2.200000047683716,1.2373456954956055,2.740000009536743,0.3520740270614624,286.40545654296875,514.0999755859375,78.5761906,17.5420467
1742664116990284500,3405.186284423828,89.80000305175781,2,1.2473441362380981,2.7200000286102295,0.489872545003891,296.8111267089844,514.0999755859375,78.5761854,17.5420531
1742664117241000000,3405.437,89.80000305175781,2,1.1851156949996948,2.7160000801086426,0.5511805415153503,299.64923095703125,514.0999755859375,78.5761847,17.5420545
